event.time,dataSource.name,event.type,event.source,event.target,event.details,activity_name,actor.user.email_addr,actor.user.name,dataSource.vendor,device.hostname,dst_endpoint.svc_name,http_request.url.path,metadata.product.name,metadata.product.vendor_name,severity,src_endpoint.ip,src_endpoint.uid,status,user.name,activity_id,actor.user.type,actor.user.type_id,actor.user.uid,api.version,category_name,category_uid,class_name,class_uid,dataSource.category,device.risk_level,device.risk_level_id,http_request.uid,http_request.url.query_string,http_request.user_agent,location.coordinates.lat,location.coordinates.lon,metadata.correlation_uid,metadata.original_time,metadata.uid,metadata.version,observables,src_endpoint.location.city,src_endpoint.location.country,src_endpoint.location.isp,src_endpoint.location.postal_code,status_detail,src_endpoint.location.region,unmapped.actor.type,unmapped.authenticationContext.authenticationStep,unmapped.authenticationContext.externalSessionId,unmapped.authenticationContext.rootSessionId,unmapped.client.device,unmapped.client.geographicalContext.city,unmapped.client.geographicalContext.country,unmapped.client.geographicalContext.geolocation.lat,unmapped.client.geographicalContext.geolocation.lon,unmapped.client.geographicalContext.postalCode,unmapped.client.geographicalContext.state,unmapped.client.id,unmapped.client.ipAddress,unmapped.client.userAgent.browser,unmapped.client.userAgent.os,unmapped.client.userAgent.rawUserAgent,unmapped.debugContext.debugData.appContextName,unmapped.debugContext.debugData.authnRequestId,unmapped.debugContext.debugData.category,unmapped.debugContext.debugData.deviceFingerprint,unmapped.debugContext.debugData.dtHash,unmapped.debugContext.debugData.emailProvider,unmapped.debugContext.debugData.emailRequestId,unmapped.debugContext.debugData.grantType,unmapped.debugContext.debugData.logOnlySecurityData,unmapped.debugContext.debugData.oktaUserAgentExtended,unmapped.debugContext.debugData.redirectUri,unmapped.debugContext.debugData.requestId,unmapped.debugContext.debugData.requestUri,unmapped.debugContext.debugData.threatSuspected,unmapped.debugContext.debugData.url,unmapped.displayMessage,unmapped.eventType,unmapped.legacyEventType,unmapped.request.ipChain,unmapped.securityContext.asNumber,unmapped.securityContext.asOrg,unmapped.securityContext.domain,unmapped.securityContext.isp,unmapped.securityContext.isProxy,unmapped.severity,unmapped.target,unmapped.transaction.type,unmapped.version
,Okta,OIDC access token is granted,,,,OIDC access token is granted,0oaip40mzDfh8xTFW1d6,Okta Admin Console,Okta,,,,Okta,Okta,3,,,SUCCESS,,99,,99,okta.b58d5b75-07d4-5f25-bf59-368a1261a405,,Uncategorized,0,Base Event,0,security,Other,99,,,,,,1ee66590f21bc289d36f7dafc50712d3,2024-06-27T15:05:53.752Z,bfb05dd8-3496-11ef-8b39-1f26849297e4,1.0.0,,,,,,,,PublicClientApp,0,102q7W_Z1qORsi15kmCFil1BQ,102q7W_Z1qORsi15kmCFil1BQ,Unknown,Boardman,United States,45.8234,-119.7257,97818,Oregon,okta.b58d5b75-07d4-5f25-bf59-368a1261a405,52.13.29.90,UNKNOWN,Unknown,Okta-Integrations,,,,,90775317baa0f8bd6c690d7ebac9ddd6893ed2b28309a9c044cfc14b42c54508,,,authorization_code,,,https://sentinelone-dev-admin.oktapreview.com/admin/sso/callback,1ee66590f21bc289d36f7dafc50712d3,/oauth2/v1/token,false,/oauth2/v1/token?,OIDC access token is granted,app.oauth2.token.grant.access_token,app.oauth2.token.grant.access_token_success,"[{""ip"":""52.13.29.90"",""geographicalContext"":{""country"":""United States"",""city"":""Boardman"",""postalCode"":""97818"",""state"":""Oregon"",""geolocation"":{""lon"":-119.7257,""lat"":45.8234}},""version"":""V4""}]",16509,amazon technologies inc.,amazonaws.com,amazon.com inc,false,INFO,"'[{""alternateId"":""jeanluc@starfleet.corp"",""displayName"":""Jean-Luc Picard"",""id"":""00ufdl65fpbaqvo4F1d7"",""type"":""User""}, {""displayName"":""Access Token"",""id"":""AT.VztSKDbNyKo78LXXcsLQnXEte5MnUkSXmRokV1_oB7k"",""type"":""access_token"",""detailEntry"":{""expires"":""2024-06-27T16:05:53.000Z"",""subject"":""00ufdl65fpbaqvo4F1d7"",""hash"":""5NEMeH4GcKF8KzYXjA1l7g""}}]",WEB,0
,Okta,Logon,,,,Logon,"'jeanluc@starfleet.corp",Jean-Luc Picard,Okta,,Okta Admin Console,/oauth2/v1/token,Okta,Okta,3,52.13.29.90,okta.b58d5b75-07d4-5f25-bf59-368a1261a405,SUCCESS,Jean-Luc Picard,1,User,1,AppUser,0,Identity & Access Management,3,Authentication,3002,security,Other,99,1ee66590f21bc289d36f7dafc50712d3,/oauth2/v1/token?,Okta-Integrations,45.8234,-119.7257,1ee66590f21bc289d36f7dafc50712d3,2024-06-27T15:05:53.751Z,bfb036c7-3496-11ef-8b39-1f26849297e4,1.0.0,"'[{""type_id"":2,""name"":""src_endpoint.ip"",""type"":""IP Address"",""value"":""52.13.29.90""}, {""type_id"":4,""name"":""actor.user.name"",""type"":""User Name"",""value"":""Jean-Luc Picard""}, {""type_id"":5,""name"":""actor.user.email_addr"",""type"":""Email Address"",""value"":""jeanluc@starfleet.corp""}, {""type_id"":6,""name"":""http_request.url.path"",""type"":""URL String"",""value"":""\/oauth2\/v1\/token""}, {""type_id"":26,""name"":""client.geographicalContext.geolocation"",""type"":""Geo Location"",""value"":""45.8234, -119.7257""}]",Boardman,United States,amazon.com inc,97818,,Oregon,,0,,102q7W_Z1qORsi15kmCFil1BQ,Unknown,,,,,,,,,UNKNOWN,Unknown,,,,,,90775317baa0f8bd6c690d7ebac9ddd6893ed2b28309a9c044cfc14b42c54508,,,,,,https://sentinelone-dev-admin.oktapreview.com/admin/sso/callback,,,false,,User single sign on to app,user.authentication.sso,app.auth.sso,"[{""ip"":""52.13.29.90"",""geographicalContext"":{""country"":""United States"",""city"":""Boardman"",""postalCode"":""97818"",""state"":""Oregon"",""geolocation"":{""lon"":-119.7257,""lat"":45.8234}},""version"":""V4""}]",16509,amazon technologies inc.,,,false,INFO,"[{""alternateId"":""Okta Admin Console"",""displayName"":""Okta Admin Console"",""id"":""0oaip40mzDfh8xTFW1d6"",""type"":""AppInstance"",""detailEntry"":{""signOnModeType"":""OPENID_CONNECT""}}, {""alternateId"":""unknown"",""displayName"":""Jean-Luc Picard"",""id"":""0uafdmhkwlVFROW7h1d7"",""type"":""AppUser""}]",WEB,
,Okta,OIDC id token is granted,,,,OIDC id token is granted,0oaip40mzDfh8xTFW1d6,Okta Admin Console,Okta,,,,Okta,Okta,3,,,SUCCESS,,99,,99,okta.b58d5b75-07d4-5f25-bf59-368a1261a405,,Uncategorized,0,Base Event,0,security,Other,99,,,,,,1ee66590f21bc289d36f7dafc50712d3,2024-06-27T15:05:53.750Z,bfb00fb6-3496-11ef-8b39-1f26849297e4,1.0.0,,,,,,,,PublicClientApp,0,102q7W_Z1qORsi15kmCFil1BQ,102q7W_Z1qORsi15kmCFil1BQ,Unknown,Boardman,United States,45.8234,-119.7257,97818,Oregon,okta.b58d5b75-07d4-5f25-bf59-368a1261a405,52.13.29.90,UNKNOWN,Unknown,Okta-Integrations,,,,,90775317baa0f8bd6c690d7ebac9ddd6893ed2b28309a9c044cfc14b42c54508,,,authorization_code,,,https://sentinelone-dev-admin.oktapreview.com/admin/sso/callback,1ee66590f21bc289d36f7dafc50712d3,/oauth2/v1/token,false,/oauth2/v1/token?,OIDC id token is granted,app.oauth2.token.grant.id_token,app.oauth2.token.grant.id_token_success,"[{""ip"":""52.13.29.90"",""geographicalContext"":{""country"":""United States"",""city"":""Boardman"",""postalCode"":""97818"",""state"":""Oregon"",""geolocation"":{""lon"":-119.7257,""lat"":45.8234}},""version"":""V4""}]",16509,amazon technologies inc.,amazonaws.com,amazon.com inc,false,INFO,"'[{""alternateId"":""jeanluc@starfleet.corp"",""displayName"":""Jean-Luc Picard"",""id"":""00ufdl65fpbaqvo4F1d7"",""type"":""User""}, {""displayName"":""ID Token"",""id"":""ID.thgiwdwbCDgDOH5G1ZTRCYOz-fZpZY1ps9EbRMvTaSc"",""type"":""id_token"",""detailEntry"":{""audience"":""okta.b58d5b75-07d4-5f25-bf59-368a1261a405"",""expires"":""2024-06-27T16:05:53.000Z"",""subject"":""00ufdl65fpbaqvo4F1d7"",""hash"":""zEg_hxdZlH5LQOJH6AK4sw""}}]",WEB,0
,Okta,OIDC authorization code request,,,,OIDC authorization code request,0oaip40mzDfh8xTFW1d6,Okta Admin Console,Okta,,,,Okta,Okta,3,,,SUCCESS,,99,,99,okta.b58d5b75-07d4-5f25-bf59-368a1261a405,,Uncategorized,0,Base Event,0,security,Other,99,,,,,,88f51d223fe9dfa3002fafe8b8c05e02,2024-06-27T15:05:53.256Z,bf64aeb4-3496-11ef-8376-6f89010d978c,1.0.0,,,,,,,,PublicClientApp,0,102q7W_Z1qORsi15kmCFil1BQ,102q7W_Z1qORsi15kmCFil1BQ,Computer,Chicago,United States,41.8874,-87.6318,60602,Illinois,okta.b58d5b75-07d4-5f25-bf59-368a1261a405,181.214.164.27,CHROME,Windows 10,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36",,5e16eb3a07be78e417e05a85899a7b20,,,a14ca6168913ceee5a6bee7a21b3dfcf4f9d0a828da5b95641a48f878d03553a,,,authorization_code,,,https://sentinelone-dev-admin.oktapreview.com/admin/sso/callback,88f51d223fe9dfa3002fafe8b8c05e02,/oauth2/v1/authorize/redirect,,/oauth2/v1/authorize/redirect?okta_key=TI6nzIEQp5NI9Z4EYWk7FuCSd4gC1kSz9dbVKCFwkCI,OIDC authorization code request,app.oauth2.authorize.code,app.oauth2.authorize.code_success,"[{""ip"":""181.214.164.27"",""geographicalContext"":{""country"":""United States"",""city"":""Chicago"",""postalCode"":""60602"",""state"":""Illinois"",""geolocation"":{""lon"":-87.6318,""lat"":41.8874}},""version"":""V4""}]",174,fts120_ex_cogent,.,cogent communications,true,INFO,"'[{""alternateId"":""jeanluc@starfleet.corp"",""displayName"":""Jean-Luc Picard"",""id"":""00ufdl65fpbaqvo4F1d7"",""type"":""User""}, {""displayName"":""Authorization Code"",""id"":""aEayCBtz8QK3CvvUGnaWDA"",""type"":""code""}]",WEB,0
,Okta,Logon,,,,Logon,,,Okta,,,/oauth2/v1/authorize/redirect,Okta,Okta,3,181.214.164.27,okta.b58d5b75-07d4-5f25-bf59-368a1261a405,ALLOW,,1,,1,,0,Identity & Access Management,3,Authentication,3002,security,Other,99,88f51d223fe9dfa3002fafe8b8c05e02,/oauth2/v1/authorize/redirect?okta_key=TI6nzIEQp5NI9Z4EYWk7FuCSd4gC1kSz9dbVKCFwkCI,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36",41.8874,-87.6318,88f51d223fe9dfa3002fafe8b8c05e02,2024-06-27T15:05:53.192Z,bf5aeab1-3496-11ef-8376-6f89010d978c,1.0.0,"'[{""type_id"":2,""name"":""src_endpoint.ip"",""type"":""IP Address"",""value"":""181.214.164.27""}, {""type_id"":4,""name"":""actor.user.name"",""type"":""User Name"",""value"":""Jean-Luc Picard""}, {""type_id"":5,""name"":""actor.user.email_addr"",""type"":""Email Address"",""value"":""jeanluc@starfleet.corp""}, {""type_id"":6,""name"":""http_request.url.path"",""type"":""URL String"",""value"":""\/oauth2\/v1\/authorize\/redirect""}, {""type_id"":26,""name"":""client.geographicalContext.geolocation"",""type"":""Geo Location"",""value"":""41.8874, -87.6318""}]",Chicago,United States,cogent communications,60602,Sign-on policy evaluation resulted in REQUIRE_FACTOR,Illinois,,0,,102q7W_Z1qORsi15kmCFil1BQ,Computer,,,,,,,,,CHROME,Windows 10,,,5e16eb3a07be78e417e05a85899a7b20,,,a14ca6168913ceee5a6bee7a21b3dfcf4f9d0a828da5b95641a48f878d03553a,,,,"{""risk"":{""reasons"":""Anonymizing Proxy"",""level"":""HIGH""},""behaviors"":{""New Geo-Location"":""NEGATIVE"",""New Device"":""NEGATIVE"",""User Authenticating on new device."":""NEGATIVE"",""New IP"":""NEGATIVE"",""New State"":""NEGATIVE"",""New Country"":""NEGATIVE"",""Velocity"":""NEGATIVE"",""New City"":""NEGATIVE""}}",,https://sentinelone-dev-admin.oktapreview.com/admin/sso/callback,,,,,Evaluation of sign-on policy,policy.evaluate_sign_on,,"[{""ip"":""181.214.164.27"",""geographicalContext"":{""country"":""United States"",""city"":""Chicago"",""postalCode"":""60602"",""state"":""Illinois"",""geolocation"":{""lon"":-87.6318,""lat"":41.8874}},""version"":""V4""}]",174,fts120_ex_cogent,,,true,INFO,"[{""alternateId"":""unknown"",""displayName"":""Admin App Policy"",""id"":""plrip40npnpf7DKcr1d6"",""type"":""PolicyRule""}, {""alternateId"":""unknown"",""displayName"":""Admin App Policy"",""id"":""plrip40npnpf7DKcr1d6"",""type"":""PolicyRule"",""detailEntry"":{""policyRuleFactorMode"":""REQUIRE_FACTOR""}}, {""alternateId"":""Okta Admin Console"",""displayName"":""Okta Admin Console"",""id"":""0oaip40mzDfh8xTFW1d6"",""type"":""AppInstance"",""detailEntry"":{""signOnModeType"":""OPENID_CONNECT"",""signOnModeEvaluationResult"":""ALLOW""}}]",WEB,
,Okta,Authentication of user via MFA,,,,Authentication of user via MFA,"'jeanluc@starfleet.corp",Jean-Luc Picard,Okta,,,,Okta,Okta,3,,,SUCCESS,,99,,1,00ufdl65fpbaqvo4F1d7,,Uncategorized,0,Base Event,0,security,Other,99,,,,,,1fe75d295d4797284b1ba5dc015c5dcb,2024-06-27T15:05:48.966Z,bcd61512-3496-11ef-aa72-6d27dcfc7df5,1.0.0,,,,,,,,User,0,102q7W_Z1qORsi15kmCFil1BQ,102q7W_Z1qORsi15kmCFil1BQ,Mobile,Ann Arbor,United States,42.2709,-83.7268,48104,Michigan,,50.173.128.182,UNKNOWN,Android,"'Dalvik/2.1.0 (Linux; U; Android 14; Pixel 8 Pro Build/AP2A.240605.024)OktaVerify cth+hszQTLiQOJabwzWE+g/7.38.0",,5e16eb3a07be78e417e05a85899a7b20,,,,,,,,,,1fe75d295d4797284b1ba5dc015c5dcb,/api/v1/authn/factors/opffdn1d7zBIRgigL1d7/transactions/00mKpZGHUirt2YHOtp-mPvd-jKWNT788X91EaLnxsh/verify,false,/api/v1/authn/factors/opffdn1d7zBIRgigL1d7/transactions/00mKpZGHUirt2YHOtp-mPvd-jKWNT788X91EaLnxsh/verify?,Authentication of user via MFA,user.authentication.auth_via_mfa,core.user.factor.attempt_success,"[{""ip"":""50.173.128.182"",""geographicalContext"":{""country"":""United States"",""city"":""Ann Arbor"",""postalCode"":""48104"",""state"":""Michigan"",""geolocation"":{""lon"":-83.7268,""lat"":42.2709}},""version"":""V4""}]",7922,comcast,comcastbusiness.net,comcast,false,INFO,"'[{""alternateId"":""jeanluc@starfleet.corp"",""displayName"":""Jean-Luc Picard"",""id"":""00ufdl65fpbaqvo4F1d7"",""type"":""User""}]",WEB,0
,Okta,A push was sent to a user for verification,,,,A push was sent to a user for verification,"'jeanluc@starfleet.corp",Jean-Luc Picard,Okta,,,,Okta,Okta,3,,,SUCCESS,,99,,1,00ufdl65fpbaqvo4F1d7,,Uncategorized,0,Base Event,0,security,Other,99,,,,,,6fa93e5456b5aaa2926c5d4e79137f76,2024-06-27T15:05:44.503Z,ba2d14c2-3496-11ef-990b-1fa0bd521d61,1.0.0,,,,,,,,User,0,102q7W_Z1qORsi15kmCFil1BQ,102q7W_Z1qORsi15kmCFil1BQ,Computer,Chicago,United States,41.8874,-87.6318,60602,Illinois,,181.214.164.27,CHROME,Windows 10,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36",,5e16eb3a07be78e417e05a85899a7b20,,,a14ca6168913ceee5a6bee7a21b3dfcf4f9d0a828da5b95641a48f878d03553a,,,,,,,6fa93e5456b5aaa2926c5d4e79137f76,/api/v1/authn/factors/opffdn1d7zBIRgigL1d7/verify,false,/api/v1/authn/factors/opffdn1d7zBIRgigL1d7/verify?autoPush=false&rememberDevice=false,A push was sent to a user for verification,system.push.send_factor_verify_push,,"[{""ip"":""181.214.164.27"",""geographicalContext"":{""country"":""United States"",""city"":""Chicago"",""postalCode"":""60602"",""state"":""Illinois"",""geolocation"":{""lon"":-87.6318,""lat"":41.8874}},""version"":""V4""}]",174,fts120_ex_cogent,.,cogent communications,true,INFO,"'[{""alternateId"":""jeanluc@starfleet.corp"",""displayName"":""Jean-Luc Picard"",""id"":""00ufdl65fpbaqvo4F1d7"",""type"":""User""}]",WEB,0
,Okta,OIDC access token is granted,,,,OIDC access token is granted,0oaip40pmQqTi2BlY1d6,Okta Dashboard,Okta,,,,Okta,Okta,3,,,SUCCESS,,99,,99,okta.2b1959c8-bcc0-56eb-a589-cfcfb7422f26,,Uncategorized,0,Base Event,0,security,Other,99,,,,,,78fb40d78d875b177d97372666857424,2024-06-27T15:05:35.729Z,b4f2467c-3496-11ef-bb7a-3510379e3828,1.0.0,,,,,,,,PublicClientApp,0,102q7W_Z1qORsi15kmCFil1BQ,102q7W_Z1qORsi15kmCFil1BQ,Computer,Chicago,United States,41.8874,-87.6318,60602,Illinois,okta.2b1959c8-bcc0-56eb-a589-cfcfb7422f26,181.214.164.27,CHROME,Windows 10,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36",,,,,b9a7932aa6ce5319b0b1672a940fb11d2230340b9a566828a4b2c00f104f8f6b,,,authorization_code,,,https://sentinelone-dev.oktapreview.com/enduser/callback,78fb40d78d875b177d97372666857424,/oauth2/v1/token,false,/oauth2/v1/token?,OIDC access token is granted,app.oauth2.token.grant.access_token,app.oauth2.token.grant.access_token_success,"[{""ip"":""181.214.164.27"",""geographicalContext"":{""country"":""United States"",""city"":""Chicago"",""postalCode"":""60602"",""state"":""Illinois"",""geolocation"":{""lon"":-87.6318,""lat"":41.8874}},""version"":""V4""}]",174,fts120_ex_cogent,.,cogent communications,true,INFO,"'[{""alternateId"":""jeanluc@starfleet.corp"",""displayName"":""Jean-Luc Picard"",""id"":""00ufdl65fpbaqvo4F1d7"",""type"":""User""}, {""displayName"":""Access Token"",""id"":""AT.2r4rnLMAIzqFYgNA2NUdWqIBFfC720cBcCfeJB-Y74Q"",""type"":""access_token"",""detailEntry"":{""expires"":""2024-06-27T16:05:35.000Z"",""subject"":""00ufdl65fpbaqvo4F1d7"",""hash"":""WHT9Mjv_5ad4u59kZn-D8A""}}]",WEB,0
,Okta,Logon,,,,Logon,"'jeanluc@starfleet.corp",Jean-Luc Picard,Okta,,Okta Dashboard,/oauth2/v1/token,Okta,Okta,3,181.214.164.27,okta.2b1959c8-bcc0-56eb-a589-cfcfb7422f26,SUCCESS,Jean-Luc Picard,1,User,1,AppUser,0,Identity & Access Management,3,Authentication,3002,security,Other,99,78fb40d78d875b177d97372666857424,/oauth2/v1/token?,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36",41.8874,-87.6318,78fb40d78d875b177d97372666857424,2024-06-27T15:05:35.728Z,b4f21f6b-3496-11ef-bb7a-3510379e3828,1.0.0,"'[{""type_id"":2,""name"":""src_endpoint.ip"",""type"":""IP Address"",""value"":""181.214.164.27""}, {""type_id"":4,""name"":""actor.user.name"",""type"":""User Name"",""value"":""Jean-Luc Picard""}, {""type_id"":5,""name"":""actor.user.email_addr"",""type"":""Email Address"",""value"":""jeanluc@starfleet.corp""}, {""type_id"":6,""name"":""http_request.url.path"",""type"":""URL String"",""value"":""\/oauth2\/v1\/token""}, {""type_id"":26,""name"":""client.geographicalContext.geolocation"",""type"":""Geo Location"",""value"":""41.8874, -87.6318""}]",Chicago,United States,cogent communications,60602,,Illinois,,0,,102q7W_Z1qORsi15kmCFil1BQ,Computer,,,,,,,,,CHROME,Windows 10,,,,,,b9a7932aa6ce5319b0b1672a940fb11d2230340b9a566828a4b2c00f104f8f6b,,,,,,https://sentinelone-dev.oktapreview.com/enduser/callback,,,false,,User single sign on to app,user.authentication.sso,app.auth.sso,"[{""ip"":""181.214.164.27"",""geographicalContext"":{""country"":""United States"",""city"":""Chicago"",""postalCode"":""60602"",""state"":""Illinois"",""geolocation"":{""lon"":-87.6318,""lat"":41.8874}},""version"":""V4""}]",174,fts120_ex_cogent,,,true,INFO,"'[{""alternateId"":""Okta Dashboard"",""displayName"":""Okta Dashboard"",""id"":""0oaip40pmQqTi2BlY1d6"",""type"":""AppInstance"",""detailEntry"":{""signOnModeType"":""OPENID_CONNECT""}}, {""alternateId"":""jeanluc@starfleet.corp"",""displayName"":""Jean-Luc Picard"",""id"":""0uafdl54m0PAhShsn1d7"",""type"":""AppUser""}]",WEB,
,Okta,OIDC id token is granted,,,,OIDC id token is granted,0oaip40pmQqTi2BlY1d6,Okta Dashboard,Okta,,,,Okta,Okta,3,,,SUCCESS,,99,,99,okta.2b1959c8-bcc0-56eb-a589-cfcfb7422f26,,Uncategorized,0,Base Event,0,security,Other,99,,,,,,78fb40d78d875b177d97372666857424,2024-06-27T15:05:35.727Z,b4f1f85a-3496-11ef-bb7a-3510379e3828,1.0.0,,,,,,,,PublicClientApp,0,102q7W_Z1qORsi15kmCFil1BQ,102q7W_Z1qORsi15kmCFil1BQ,Computer,Chicago,United States,41.8874,-87.6318,60602,Illinois,okta.2b1959c8-bcc0-56eb-a589-cfcfb7422f26,181.214.164.27,CHROME,Windows 10,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36",,,,,b9a7932aa6ce5319b0b1672a940fb11d2230340b9a566828a4b2c00f104f8f6b,,,authorization_code,,,https://sentinelone-dev.oktapreview.com/enduser/callback,78fb40d78d875b177d97372666857424,/oauth2/v1/token,false,/oauth2/v1/token?,OIDC id token is granted,app.oauth2.token.grant.id_token,app.oauth2.token.grant.id_token_success,"[{""ip"":""181.214.164.27"",""geographicalContext"":{""country"":""United States"",""city"":""Chicago"",""postalCode"":""60602"",""state"":""Illinois"",""geolocation"":{""lon"":-87.6318,""lat"":41.8874}},""version"":""V4""}]",174,fts120_ex_cogent,.,cogent communications,true,INFO,"'[{""alternateId"":""jeanluc@starfleet.corp"",""displayName"":""Jean-Luc Picard"",""id"":""00ufdl65fpbaqvo4F1d7"",""type"":""User""}, {""displayName"":""ID Token"",""id"":""ID.5WzN_hzTrJ3YUU7UnW03nN0OHU0rTDSXA0dKwxxZIfQ"",""type"":""id_token"",""detailEntry"":{""audience"":""okta.2b1959c8-bcc0-56eb-a589-cfcfb7422f26"",""expires"":""2024-06-27T16:05:35.000Z"",""subject"":""00ufdl65fpbaqvo4F1d7"",""hash"":""BUYBoyeeUuS14qXS7OOV3w""}}]",WEB,0
,Okta,OIDC authorization code request,,,,OIDC authorization code request,0oaip40pmQqTi2BlY1d6,Okta Dashboard,Okta,,,,Okta,Okta,3,,,SUCCESS,,99,,99,okta.2b1959c8-bcc0-56eb-a589-cfcfb7422f26,,Uncategorized,0,Base Event,0,security,Other,99,,,,,,d0eb33e7bb1a857ce773a042350a07bc,2024-06-27T15:05:35.125Z,b4961d42-3496-11ef-a0c8-eb6503bf9527,1.0.0,,,,,,,,PublicClientApp,0,102q7W_Z1qORsi15kmCFil1BQ,102q7W_Z1qORsi15kmCFil1BQ,Computer,Chicago,United States,41.8874,-87.6318,60602,Illinois,okta.2b1959c8-bcc0-56eb-a589-cfcfb7422f26,181.214.164.27,CHROME,Windows 10,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36",,5e16eb3a07be78e417e05a85899a7b20,,,a14ca6168913ceee5a6bee7a21b3dfcf4f9d0a828da5b95641a48f878d03553a,,,authorization_code,,,https://sentinelone-dev.oktapreview.com/enduser/callback,d0eb33e7bb1a857ce773a042350a07bc,/oauth2/v1/authorize,false,"'/oauth2/v1/authorize?client_id=okta.2b1959c8-bcc0-56eb-a589-cfcfb7422f26&code_challenge=4jYZVjS5O_R2RmlclDVTWECoPPnoleH5zFSQXaEUehA&code_challenge_method=S256&nonce=YiDyVuXJhIb9NSOlPloWngVpFBVgF4rtUuB5P85qzbgiJGvsvzKPe4t80T3RwVtN&redirect_uri=https%3A%2F%2Fsentinelone-dev.oktapreview.com%2Fenduser%2Fcallback&response_type=code&state=fNisuj2XWUVTEPCCpyjvr8sj4SeU0unfgLcT46CCIt9cUtnsqBK72JNztISQbf3Q&scope=openid+profile+email+okta.users.read.self+okta.users.manage.self+okta.internal.enduser.read+okta.internal.enduser.manage+okta.enduser.dashboard.read+okta.enduser.dashboard.manage",OIDC authorization code request,app.oauth2.authorize.code,app.oauth2.authorize.code_success,"[{""ip"":""181.214.164.27"",""geographicalContext"":{""country"":""United States"",""city"":""Chicago"",""postalCode"":""60602"",""state"":""Illinois"",""geolocation"":{""lon"":-87.6318,""lat"":41.8874}},""version"":""V4""}]",174,fts120_ex_cogent,.,cogent communications,true,INFO,"'[{""alternateId"":""jeanluc@starfleet.corp"",""displayName"":""Jean-Luc Picard"",""id"":""00ufdl65fpbaqvo4F1d7"",""type"":""User""}, {""displayName"":""Authorization Code"",""id"":""jcxUEdvNeIlo8duGqd9fxA"",""type"":""code""}]",WEB,0
